@RELATION Train

@ATTRIBUTE eco_final_pred REAL
@ATTRIBUTE movement_final_pred REAL
@ATTRIBUTE dmg_final_pred REAL
@ATTRIBUTE flash_final_pred REAL
@ATTRIBUTE grenade_final_pred REAL
@ATTRIBUTE kill_final_pred REAL
@ATTRIBUTE wf_final_pred REAL
@ATTRIBUTE ground_truth {0,1}

@DATA
0.0001564804115332663,0.9999182224273682,0.9898762702941895,1.804335624910891e-05,2.363920202697045e-06,0.2151074856519699,0.9480800628662109,0
0.0001745388435665518,0.9999182224273682,0.9951188564300537,2.8686816222034395e-05,3.6531046134768985e-06,0.11656048148870468,0.9878172278404236,0
0.0001356170978397131,0.9999172687530518,0.9852743148803711,6.429288077924866e-06,8.600934233982116e-05,0.07829343527555466,0.9612235426902771,0
0.00015324234846048057,0.9999186396598816,0.9834499955177307,5.397922905103769e-06,2.518246446925332e-06,0.07771286368370056,0.9997641444206238,1
0.00015810214972589165,0.9999182820320129,0.9943656325340271,7.244432708830573e-06,2.1272148842399474e-06,0.13945548236370087,0.8582772016525269,0
0.00021830170589964837,0.999918520450592,0.9908079504966736,4.3174350139452145e-05,1.2633642654691357e-05,0.09321598708629608,0.9511092901229858,0
0.00019630487076938152,0.9999183416366577,0.987928569316864,1.2683180102612823e-05,2.088418341372744e-06,0.15348266065120697,0.9770411252975464,0
0.00017532579659018666,0.9999186396598816,0.9875457882881165,1.4853765605948865e-05,4.311879820306785e-06,0.12259971350431442,0.9454347491264343,0
0.00016747663903515786,0.999918520450592,0.9911452531814575,1.5797761079738848e-05,4.42968030256452e-06,0.05673762038350105,0.6375526785850525,0
0.00026787861133925617,0.9999188184738159,0.9879712462425232,6.429288077924866e-06,8.600934233982116e-05,0.1326466053724289,0.9365862011909485,0
7.886088860686868e-05,0.9999181628227234,0.9703364968299866,6.429288077924866e-06,8.600934233982116e-05,0.21741868555545807,0.9993643760681152,0
0.0002023793349508196,0.9999186992645264,0.9873194694519043,6.429288077924866e-06,2.131609471689444e-05,0.09369704872369766,0.6893284320831299,0
0.00018907625053543597,0.9999182820320129,0.9885461926460266,1.4268860468291678e-05,1.3446530147120939e-06,0.13542793691158295,0.9608685374259949,0
0.0001587373553775251,0.99991774559021,0.9913802742958069,1.695711034699343e-05,6.14130749454489e-06,0.10878268629312515,0.9673448801040649,0
0.00019079061166848987,0.9999181032180786,0.9893130660057068,9.097131624002941e-06,4.238027941028122e-06,0.16094520688056946,0.9051352143287659,0
0.00019237096421420574,0.9999183416366577,0.987223744392395,2.056539051409345e-05,3.133173549940693e-06,0.09088639914989471,0.9766824841499329,0
0.0002095474483212456,0.9999183416366577,0.9866681694984436,1.3928276530350558e-05,8.548999517188349e-07,0.12482824921607971,0.8132921457290649,0
0.00020091421902179718,0.9999183416366577,0.992415189743042,1.4068526979826856e-05,6.531685357913375e-06,0.11465905606746674,0.7810401320457458,1
0.00020622601732611656,0.9999183416366577,0.9940638542175293,8.54833979246905e-06,1.166367951555003e-06,0.07426584511995316,0.8623512387275696,0
0.0001995588099816814,0.9999176859855652,0.9891838431358337,6.429288077924866e-06,1.5116302165552042e-05,0.03350710868835449,0.7187412977218628,0
0.0001886616664705798,0.9999179840087891,0.9932684302330017,1.869878724392038e-05,3.680755980894901e-06,0.05183682218194008,0.8103256821632385,0
0.0001875408343039453,0.9999181032180786,0.9851818084716797,2.291774762852583e-05,3.062443965973216e-06,0.12872695922851562,0.9588761925697327,0
0.00016736521502025425,0.9999181032180786,0.9923933744430542,1.9338523998158053e-05,1.4245448483052314e-06,0.08562413603067398,0.6404164433479309,0
0.0001524525141576305,0.9999179840087891,0.9917367696762085,1.2925086593895685e-05,6.881840363348601e-06,0.06409385055303574,0.7182267308235168,0
0.0001971373858395964,0.9999183416366577,0.9832062721252441,1.7334237782051787e-05,3.925004875782179e-06,0.1178317442536354,0.7879195809364319,1
0.00020059214148204774,0.999918520450592,0.990125298500061,8.349544259544928e-06,1.1580364116525743e-06,0.14819614589214325,0.976969838142395,0
0.00018786634609568864,0.999918520450592,0.9783549308776855,6.429288077924866e-06,8.600934233982116e-05,0.06752501428127289,0.54331374168396,0
0.00021534826373681426,0.9999184608459473,0.9901565909385681,3.151537021039985e-05,1.6496727539561107e-06,0.11051168292760849,0.8550236225128174,0
0.00020313021377660334,0.999918520450592,0.9938694834709167,9.485001100983936e-06,1.1602844551816816e-06,0.0727953091263771,0.9854929447174072,0
0.0001821080659283325,0.999918520450592,0.9903721213340759,1.5370962501037866e-05,4.90912589157233e-06,0.03320147842168808,0.2465258687734604,0
0.0001540981320431456,0.9999182820320129,0.9917669296264648,5.215613782638684e-06,3.823575025307946e-05,0.03138713538646698,0.7894247770309448,0
0.00016258025425486267,0.999918520450592,0.9934746026992798,1.0144527550437488e-05,1.9794995296251727e-06,0.144746333360672,0.9216083288192749,0
0.00018912667292170227,0.9999185800552368,0.9699909090995789,3.136902523692697e-05,4.760591764352284e-06,0.17688381671905518,0.5858153104782104,0
0.0001946314878296107,0.9999184012413025,0.9906719923019409,1.3621090147353243e-05,2.6670145416574087e-06,0.12174263596534729,0.9228673577308655,0
0.00017059300444088876,0.9999179244041443,0.9885304570198059,6.429288077924866e-06,8.600934233982116e-05,0.18068982660770416,0.7684428095817566,0
0.00019985128892585635,0.9999181628227234,0.9793751835823059,6.325416507024784e-06,4.260855348547921e-06,0.05315771698951721,0.629509449005127,1
0.0001336348068434745,0.9999185800552368,0.992406964302063,6.429288077924866e-06,2.9284358333825367e-06,0.15563474595546722,0.9841156005859375,0
0.00019516085740178823,0.9999181628227234,0.9923074245452881,1.5693718523834832e-05,6.036946615495253e-06,0.08441663533449173,0.6802460551261902,0
0.00016817779396660626,0.9999184012413025,0.9906823039054871,1.660143243498169e-05,1.7438186432627845e-06,0.0673145279288292,0.9990127086639404,0
0.00025145086692646146,0.9999180436134338,0.9885680675506592,1.721125045150984e-05,2.8077693059458397e-05,0.07906536012887955,0.6530724167823792,0
0.0001827367814257741,0.9999178051948547,0.9937238693237305,6.429288077924866e-06,8.600934233982116e-05,0.2280730903148651,0.5366584062576294,0
0.00019322631123941392,0.9999184608459473,0.9880249500274658,2.0654164472944103e-05,3.528847855704953e-06,0.1819341629743576,0.9518466591835022,0
0.00018995965365320444,0.9999182820320129,0.9737232327461243,6.429288077924866e-06,8.046989933063742e-06,0.09324896335601807,0.9996961355209351,0
0.00016752880765125155,0.9999184012413025,0.9727235436439514,1.0680899322323967e-05,5.620659521810012e-06,0.049269840121269226,0.9995092153549194,0
0.00017352221766486764,0.9999180436134338,0.9794763922691345,4.495315806707367e-05,1.79894868779229e-05,0.0677856057882309,0.9558319449424744,0
0.0001448626717319712,0.9999184012413025,0.9865123629570007,1.3845047760696616e-05,5.178150331630604e-06,0.07625214755535126,0.9824358224868774,0
0.00019371227244846523,0.9999180436134338,0.9857805967330933,1.0122400453838054e-05,5.0429221118974965e-06,0.07586143910884857,0.8883985280990601,0
0.0002071875351248309,0.9999181032180786,0.9858025908470154,5.811589289805852e-06,2.511994125597994e-06,0.06745502352714539,0.805391788482666,1
0.0001828980603022501,0.9999182224273682,0.9924471974372864,5.4364481911761686e-05,1.9532573787728325e-05,0.10380831360816956,0.922478199005127,0
0.00019662492559291422,0.9999182224273682,0.9935252070426941,1.7153151929960586e-05,1.247644377144752e-06,0.14110998809337616,0.8135555386543274,0
0.0002013605844695121,0.9999178647994995,0.9922218918800354,4.828098553844029e-06,1.5137550235522212e-06,0.10540003329515457,0.9818993806838989,0
0.0001752922253217548,0.9999179840087891,0.9922816157341003,7.594334874738706e-06,3.161495669701253e-06,0.03646503761410713,0.4535392224788666,0
0.00019434637215454131,0.9999179840087891,0.9919115900993347,2.1141810066183098e-05,8.760451919442858e-07,0.12035611271858215,0.8603968620300293,0
0.00020101756672374904,0.9999182224273682,0.9941413998603821,9.095413588511292e-06,1.3083711564831901e-05,0.07188258320093155,0.7739933729171753,0
0.00018104456830769777,0.9999181032180786,0.9884167313575745,1.169060942629585e-05,6.626477897953009e-06,0.07676005363464355,0.8030407428741455,0
0.00017049559392035007,0.9999180436134338,0.9836125373840332,3.0609287932747975e-05,1.2051618796249386e-06,0.14280299842357635,0.830993115901947,0
0.000174955595866777,0.9999182820320129,0.9935435056686401,1.3902312275604345e-05,1.348178102489328e-06,0.12250819802284241,0.8378927707672119,1
0.00021278303756844252,0.9999182820320129,0.9850572347640991,4.8830938794708345e-06,1.2009326155748568e-06,0.10827791690826416,0.6948338150978088,0
0.00019458915630821139,0.9999181628227234,0.9888558983802795,5.8884288591798395e-06,1.2759629726133426e-06,0.06164046376943588,0.7527526617050171,0
0.00017218485299963504,0.9999180436134338,0.9864638447761536,6.429288077924866e-06,2.4942125946836313e-06,0.10268746316432953,0.863684892654419,0
0.00017528230091556907,0.9999184012413025,0.992882490158081,1.506953140051337e-05,6.071594498280319e-07,0.143306702375412,0.9307318925857544,0
0.0001857806637417525,0.9999182224273682,0.9922047853469849,5.977050932415295e-06,1.1253342790951137e-06,0.08790081739425659,0.8328636884689331,0
0.0001865602971520275,0.9999184012413025,0.9837444424629211,4.418724074639613e-06,7.822557677172881e-07,0.16244226694107056,0.9323042035102844,0
0.00015000658459030092,0.9999184012413025,0.9944146275520325,2.1067795387352817e-05,2.0901027255604276e-06,0.07082289457321167,0.8102315664291382,0
0.0001893753942567855,0.999918520450592,0.9898501038551331,8.773661102168262e-05,2.5929175535566173e-05,0.13456492125988007,0.9998334646224976,1
0.00019650142348837107,0.9999182820320129,0.9891638159751892,1.29739310068544e-05,3.68185328625259e-06,0.1312825083732605,0.9360747337341309,0
0.0001734517572913319,0.9999184608459473,0.9883183240890503,8.725522093300242e-06,9.963569937099237e-06,0.13672415912151337,0.8497968912124634,0
0.00018927078053820878,0.999918520450592,0.9908087253570557,8.92691605258733e-06,4.124770384805743e-06,0.08448963612318039,0.7549474239349365,0
0.00015950799570418894,0.9999184012413025,0.9881317019462585,1.587161204952281e-05,2.2539147721545305e-06,0.17063350975513458,0.9571410417556763,0
0.00018479708523955196,0.9999182820320129,0.9879510998725891,6.40444068267243e-06,3.3490964597149286e-06,0.23405387997627258,0.7917150855064392,0
0.0001825520012062043,0.9999182224273682,0.9858965873718262,1.184995380754117e-05,4.05275568482466e-06,0.08066116273403168,0.7465190887451172,0
0.00018966007337439805,0.9999182224273682,0.992048442363739,1.111935398512287e-05,5.589061856881017e-06,0.10519092530012131,0.7122139930725098,0
0.00018076390551868826,0.9999184608459473,0.990132212638855,3.9433662095689215e-06,4.175655703875236e-06,0.07645714282989502,0.9544967412948608,1
0.00017942952399607748,0.9999182224273682,0.9899759292602539,8.68361985340016e-06,6.166519597172737e-06,0.07170038670301437,0.6311910152435303,0
0.00020461215171962976,0.9999184608459473,0.9895403981208801,9.474278158450034e-06,1.648838747314585e-06,0.14782533049583435,0.8096704483032227,0
0.00017226774070877582,0.9999184608459473,0.9883164763450623,1.0152039976674132e-05,6.499050869024359e-06,0.05548250675201416,0.9993625283241272,0
0.0002369473222643137,0.9999182224273682,0.9948371648788452,1.0889757504628506e-05,1.4090301192482002e-06,0.1313381791114807,0.8654335141181946,0
0.00020924163982272148,0.9999182224273682,0.9701498746871948,4.470048952498473e-05,6.14727878200938e-06,0.0623420886695385,0.7119046449661255,0
0.00019664817955344915,0.9999186992645264,0.9835229516029358,6.056501661078073e-06,2.665781039468129e-06,0.09636513143777847,0.6805740594863892,0
0.00023080936807673424,0.9999183416366577,0.9912338256835938,1.2067648640368134e-05,1.085857547877822e-06,0.13419295847415924,0.8094984292984009,0
0.0001827435044106096,0.9999182224273682,0.9937999248504639,4.4086082198191434e-05,9.21168805234629e-07,0.12161391228437424,0.759760856628418,0
0.00019331676594447345,0.9999182224273682,0.9838640093803406,1.6618769222986884e-05,4.033873665321153e-06,0.07866578549146652,0.713011622428894,0
0.00017843399837147444,0.9999185800552368,0.9887210726737976,1.6686513845343143e-05,1.66133395396173e-06,0.19371297955513,0.9750484824180603,0
0.0002175331610487774,0.9999184012413025,0.9919706583023071,8.216868991439696e-06,8.769056876190007e-06,0.14290064573287964,0.9672064185142517,1
0.00016763225721661001,0.9999184012413025,0.9875895977020264,1.3182080692786258e-05,1.917930148920277e-06,0.17878064513206482,0.9239219427108765,0
0.00018115212151315063,0.9999182820320129,0.994455873966217,3.3017920941347256e-05,1.2145023902121466e-06,0.1523994505405426,0.9933872818946838,0
0.00016905429947655648,0.9999184012413025,0.9911119341850281,9.509348274150398e-06,1.2551215149869677e-05,0.07068236917257309,0.5724667310714722,0
0.00019886296649929136,0.9999184012413025,0.9826480150222778,9.579242941981647e-06,6.522029707412003e-06,0.07541242986917496,0.9992023706436157,0
0.0001789704110706225,0.9999181628227234,0.9876299500465393,9.74509930529166e-06,1.5421646821778268e-06,0.0669868141412735,0.7012794017791748,0
0.00018075629486702383,0.9999180436134338,0.9908121824264526,1.2352066733001266e-05,5.916219834034564e-07,0.15007786452770233,0.9540202021598816,0
0.00019302841974422336,0.9999184608459473,0.9898915886878967,1.0041378118330613e-05,2.2330550564220175e-06,0.11419295519590378,0.9867299795150757,0
0.00019694598449859768,0.9999185800552368,0.9924740791320801,1.9123946913168766e-05,6.883667083457112e-05,0.14240846037864685,0.993154764175415,0
0.00021234562154859304,0.9999186396598816,0.9869453310966492,4.011770670331316e-06,1.631819031899795e-06,0.23114483058452606,0.955724835395813,0
0.00024574139388278127,0.9999187588691711,0.9892010688781738,1.806955879146699e-05,1.914549557113787e-06,0.1464812457561493,0.9687147736549377,1
0.00018654810264706612,0.9999187588691711,0.989511251449585,9.603799298929516e-06,1.5337631111833616e-06,0.15286286175251007,0.9648759365081787,0
0.00019673860515467823,0.9999187588691711,0.9946445822715759,1.7569011106388643e-05,1.8858034991353634e-06,0.1316118687391281,0.9298134446144104,0
0.00017355331510771066,0.9999184012413025,0.9901013970375061,3.3752708077372517e-06,6.236509761947673e-06,0.038751836866140366,0.8320010304450989,0
0.00016454119759146124,0.9999180436134338,0.9959332942962646,7.0000328378228005e-06,3.463169946371636e-07,0.08582115918397903,0.9964492917060852,0
0.0001673131191637367,0.9999180436134338,0.982764720916748,1.1951461601711344e-05,1.6142344065883663e-06,0.10630359500646591,0.6079819798469543,0
0.0001778972800821066,0.9999179244041443,0.9779953360557556,6.429288077924866e-06,3.330927938804962e-05,0.05263373255729675,0.7016555070877075,0
0.00018181004270445555,0.9999179244041443,0.9852374196052551,7.201408607215853e-06,2.3333539047598606e-06,0.04824211820960045,0.7123879790306091,0
0.00015651660214643925,0.9999182224273682,0.9923007488250732,8.673634511069395e-06,3.120500650766189e-06,0.08009400963783264,0.9998303651809692,0
0.00019051866547670215,0.9999182820320129,0.9939000606536865,5.254920779407257e-06,3.865385224344209e-06,0.08439980447292328,0.8330311179161072,1
0.00019256123050581664,0.9999185800552368,0.9912367463111877,9.077879440155812e-06,1.161068780675123e-06,0.11676560342311859,0.7312515377998352,0
0.00016229657921940088,0.9999184012413025,0.9894087910652161,1.5094092304934748e-05,1.511108848717413e-06,0.14885519444942474,0.9814253449440002,0
0.0001869156985776499,0.9999181032180786,0.9907734990119934,1.2404843801050447e-05,2.324957904420444e-06,0.10036773979663849,0.7263508439064026,0
