@RELATION new_final_data

@ATTRIBUTE snipershotted REAL
@ATTRIBUTE less_50_snipershotted REAL
@ATTRIBUTE 50_100_snipershotted REAL
@ATTRIBUTE 100_200_snipershotted REAL
@ATTRIBUTE 200_500_snipershotted REAL
@ATTRIBUTE 500_800_snipershotted REAL
@ATTRIBUTE 800_1000_snipershotted REAL
@ATTRIBUTE more_1000_snipershotted REAL
@ATTRIBUTE sniperheadshotted REAL
@ATTRIBUTE less_50_sniperheadshotted REAL
@ATTRIBUTE 50_100_sniperheadshotted REAL
@ATTRIBUTE 100_200_sniperheadshotted REAL
@ATTRIBUTE 200_500_sniperheadshotted REAL
@ATTRIBUTE 500_800_sniperheadshotted REAL
@ATTRIBUTE 800_1000_sniperheadshotted REAL
@ATTRIBUTE more_1000_sniperheadshotted REAL
@ATTRIBUTE sniperheadpercentage REAL
@ATTRIBUTE normalshotted REAL
@ATTRIBUTE less_50_normalshotted REAL
@ATTRIBUTE 50_100_normalshotted REAL
@ATTRIBUTE 100_200_normalshotted REAL
@ATTRIBUTE 200_500_normalshotted REAL
@ATTRIBUTE 500_800_normalshotted REAL
@ATTRIBUTE 800_1000_normalshotted REAL
@ATTRIBUTE more_1000_normalshotted REAL
@ATTRIBUTE normalheadshotted REAL
@ATTRIBUTE less_50_normalheadshotted REAL
@ATTRIBUTE 50_100_normalheadshotted REAL
@ATTRIBUTE 100_200_normalheadshotted REAL
@ATTRIBUTE 200_500_normalheadshotted REAL
@ATTRIBUTE 500_800_normalheadshotted REAL
@ATTRIBUTE 800_1000_normalheadshotted REAL
@ATTRIBUTE more_1000_normalheadshotted REAL
@ATTRIBUTE normalheadpercentage REAL
@ATTRIBUTE onetap REAL
@ATTRIBUTE less_50_onetap REAL
@ATTRIBUTE 50_100_onetap REAL
@ATTRIBUTE 100_200_onetap REAL
@ATTRIBUTE 200_500_onetap REAL
@ATTRIBUTE 500_800_onetap REAL
@ATTRIBUTE 800_1000_onetap REAL
@ATTRIBUTE more_1000_onetap REAL
@ATTRIBUTE onetappercentage REAL
@ATTRIBUTE inertialshottime REAL
@ATTRIBUTE totalkills REAL
@ATTRIBUTE inertialshotpercentage REAL
@ATTRIBUTE onepenetrationwallbangtime REAL
@ATTRIBUTE twopenetrationswallbangtime REAL
@ATTRIBUTE manypenetrationswallbangtime REAL
@ATTRIBUTE firstkilltime REAL
@ATTRIBUTE blindedkilltime REAL
@ATTRIBUTE noscopekilltime REAL
@ATTRIBUTE thrusmokekilltime REAL
@ATTRIBUTE totalround REAL
@ATTRIBUTE incendiary_molotov REAL
@ATTRIBUTE incendiary_molotov_per_round REAL
@ATTRIBUTE avg_incendiary_molotov_per_round REAL
@ATTRIBUTE total_incendiary_molotov REAL
@ATTRIBUTE flashbang REAL
@ATTRIBUTE flashbang_per_round REAL
@ATTRIBUTE avg_flashbang_per_round REAL
@ATTRIBUTE total_flashbang REAL
@ATTRIBUTE hegrenade REAL
@ATTRIBUTE hegrenade_per_round REAL
@ATTRIBUTE avg_hegrenade_per_round REAL
@ATTRIBUTE total_hegrenade REAL
@ATTRIBUTE smokegrenade REAL
@ATTRIBUTE smokegrenade_per_round REAL
@ATTRIBUTE avg_smokegrenade_per_round REAL
@ATTRIBUTE total_smokegrenade REAL
@ATTRIBUTE im_applied_rate REAL
@ATTRIBUTE fb_applied_rate REAL
@ATTRIBUTE he_applied_rate REAL
@ATTRIBUTE smk_applied_rate REAL
@ATTRIBUTE flashthrown REAL
@ATTRIBUTE affectedenemycount REAL
@ATTRIBUTE affectedenemyduration REAL
@ATTRIBUTE affectedenemyefficiency REAL
@ATTRIBUTE affectedfriendlycount REAL
@ATTRIBUTE affectedfriendlyduration REAL
@ATTRIBUTE affectedfriendlydeficiency REAL
@ATTRIBUTE affectedtotalduration REAL
@ATTRIBUTE flashefficiencyintotal REAL
@ATTRIBUTE avg_killtick REAL
@ATTRIBUTE max_killtick REAL
@ATTRIBUTE min_killtick REAL
@ATTRIBUTE avg_delta REAL
@ATTRIBUTE max_delta REAL
@ATTRIBUTE min_delta REAL
@ATTRIBUTE avg_gamma REAL
@ATTRIBUTE max_gamma REAL
@ATTRIBUTE min_gamma REAL
@ATTRIBUTE avg_t0_t1_duration REAL
@ATTRIBUTE max_t0_t1_duration REAL
@ATTRIBUTE min_t0_t1_duration REAL
@ATTRIBUTE avg_t1_t2_duration REAL
@ATTRIBUTE max_t1_t2_duration REAL
@ATTRIBUTE min_t1_t2_duration REAL
@ATTRIBUTE avg_duration REAL
@ATTRIBUTE max_duration REAL
@ATTRIBUTE min_duration REAL
@ATTRIBUTE avg_speed REAL
@ATTRIBUTE max_speed REAL
@ATTRIBUTE min_speed REAL
@ATTRIBUTE damagedistance REAL
@ATTRIBUTE ratioofhitwhenmoving REAL
@ATTRIBUTE chest REAL
@ATTRIBUTE generic REAL
@ATTRIBUTE head REAL
@ATTRIBUTE leftarm REAL
@ATTRIBUTE leftleg REAL
@ATTRIBUTE neck REAL
@ATTRIBUTE rightarm REAL
@ATTRIBUTE rightleg REAL
@ATTRIBUTE stomach REAL
@ATTRIBUTE precision REAL
@ATTRIBUTE ischeater {0.153141361,0.18372093,FALSE,TRUE}

@DATA
3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0.333333333,89,4,0,6,11,39,6,23,10,0,0,0,4,1,2,3,0.112359551,5,0,0,0,4,0,0,1,0.056179775,0,18,0,2,0,0,2,0,0,2,12,14,36.24644954,0.660857173,11,18.60118022,0.339142827,54.84762976,0.321714346,29,6,0.206896552,2.137931034,62,13,0.448275862,3.482758621,101,3,0.103448276,1.103448276,32,12,0.413793103,2.482758621,72,0.096774194,0.128712871,0.09375,0.166666667,200,778,20,4.147634765,64.668226,0.000865,9.558272529,81.825811,0,0.265625,0.3125,0.0625,0.278492647,1.421875,0,0.544117647,1.734375,0.0625,144.967394,1148.48572,0.499664194,760.8893504,0.043478261,0.304347826,0.304347826,0.119565217,0.043478261,0.032608696,0.02173913,0.032608696,0.010869565,0.130434783,0.158024691,FALSE
6,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0.166666667,101,8,0,10,20,21,21,21,20,0,0,2,3,6,8,1,0.198019802,7,0,0,0,2,3,2,0,0.069306931,1,25,0.04,2,0,0,2,0,0,1,3,3,8.492806656,0.525637941,4,7.664334976,0.474362059,16.15714163,0.051275882,29,5,0.172413793,2.137931034,62,3,0.103448276,3.482758621,101,0,0,1.103448276,32,1,0.034482759,2.482758621,72,0.080645161,0.02970297,0,0.013888889,154.5714286,1000,12,4.02142905,61.749523,0,7.28899705,78.06608,0,0.18671875,0.3125,0.015625,0.16015625,0.90625,0,0.346875,1.21875,0.09375,41.53060221,605.4317262,0,734.6914825,0.102803738,0.420560748,0.074766355,0.196261682,0.028037383,0.018691589,0,0.046728972,0.074766355,0.140186916,0.228501229,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,9,0,4,23,31,8,18,13,0,0,0,4,5,2,2,0.139784946,11,0,0,0,4,4,2,1,0.11827957,1,19,0.052631579,0,0,0,3,0,0,0,13,12,37.69654861,0.610595887,11,24.04076314,0.389404113,61.73731174,0.221191773,20,12,0.6,2.55,51,14,0.7,3.65,73,11,0.55,2.2,44,12,0.6,3.05,61,0.235294118,0.191780822,0.25,0.196721311,150.1875,782,20,4.109158562,59.764781,0.027433,8.297902687,78.602594,0,0.225097656,0.3125,0,0.319335938,1.484375,0,0.544433594,1.796875,0.171875,103.7513932,955.7713686,1.579171441,619.6041866,0,0.376344086,0.333333333,0.139784946,0,0.010752688,0.010752688,0.021505376,0.053763441,0.053763441,0.135964912,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,1,5,29,36,12,13,16,0,0,4,7,3,1,1,0.166666667,5,0,0,1,2,1,0,1,0.052083333,0,21,0,0,0,0,2,0,0,1,9,17,42.53352806,0.674688805,10,20.50817024,0.325311195,63.0416983,0.349377609,20,2,0.1,2.55,51,10,0.5,3.65,73,7,0.35,2.2,44,2,0.1,3.05,61,0.039215686,0.136986301,0.159090909,0.032786885,224.3529412,1024,8,2.231209471,24.463576,0.004527,7.868639353,75.583584,0,0.219669118,0.3125,0.078125,0.168198529,0.625,0,0.387867647,0.890625,0.078125,134.842593,987.578476,0.439453125,648.3149205,0.083333333,0.416666667,0.270833333,0.166666667,0,0.020833333,0,0.041666667,0.041666667,0.041666667,0.197183099,FALSE
6,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,44,0,0,0,23,20,0,1,2,0,0,0,1,1,0,0,0.045454545,1,0,0,0,0,1,0,0,0.022727273,0,12,0,1,0,0,2,0,1,0,8,10,24.51942789,0.557282972,13,19.47873661,0.442717028,43.9981645,0.114565945,20,5,0.25,2.55,51,10,0.5,3.65,73,7,0.35,2.2,44,5,0.25,3.05,61,0.098039216,0.136986301,0.159090909,0.081967213,130.625,290,10,9.498843286,81.310047,0.011168,6.009716,81.817223,0,0.2578125,0.3125,0.046875,0.0859375,0.3125,0,0.34375,0.625,0.046875,57.82301748,552.406967,4.125432772,502.1106868,0.28,0.42,0.02,0.04,0,0.08,0,0.12,0.04,0.28,0.127937337,FALSE
4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,12,18,3,0,7,0,0,1,5,0,1,0,0.205882353,3,0,0,1,1,0,1,0,0.088235294,0,12,0,0,0,0,1,0,0,0,5,0,0,0,10,15.581052,1,15.581052,-1,20,12,0.6,2.55,51,6,0.3,3.65,73,5,0.25,2.2,44,7,0.35,3.05,61,0.235294118,0.082191781,0.113636364,0.114754098,198.4444444,1178,18,14.84120567,86.145598,0.094623,0.111973833,1.212097,0,0.240885417,0.3125,0.0625,0.05859375,0.515625,0,0.299479167,0.765625,0.0625,621.7255622,5747.519749,4.583814191,538.1059483,0.052631579,0.342105263,0.157894737,0.184210526,0.105263158,0.026315789,0,0.105263158,0.026315789,0.052631579,0.144578313,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,18,21,9,13,8,0,0,0,3,1,1,3,0.131147541,3,0,0,0,1,1,0,1,0.049180328,0,12,0,0,0,0,1,0,0,0,2,6,15.59589536,0.954460181,1,0.744121408,0.045539819,16.34001677,0.908920362,20,1,0.05,2.55,51,2,0.1,3.65,73,1,0.05,2.2,44,7,0.35,3.05,61,0.019607843,0.02739726,0.022727273,0.114754098,175,618,22,0.1464118,0.730044,0.000748,0.096242933,0.622752,0,0.190104167,0.3125,0,0.101041667,0.765625,0,0.291145833,1.078125,0,74.74142563,999,1.175695304,767.2587777,0,0.426229508,0.180327869,0.131147541,0.016393443,0,0,0.114754098,0,0.131147541,0.193050193,FALSE
5,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,67,0,0,0,40,23,1,3,11,0,0,0,6,5,0,0,0.164179104,1,0,0,0,0,1,0,0,0.014925373,0,17,0,0,0,0,3,1,0,1,4,2,3.493400704,0.163844059,8,17.8280968,0.836155941,21.3214975,-0.672311881,20,5,0.25,2.55,51,4,0.2,3.65,73,2,0.1,2.2,44,5,0.25,3.05,61,0.098039216,0.054794521,0.045454545,0.081967213,276.2307692,1172,4,5.4224682,78.236102,0,0.2764782,1.865605,0,0.188541667,0.3125,0.015625,0.170833333,0.96875,0,0.359375,1.28125,0.015625,121.269597,1635.651564,0,522.625281,0.013888889,0.527777778,0.013888889,0.152777778,0.013888889,0.027777778,0,0.013888889,0.027777778,0.222222222,0.187279152,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,0,14,47,17,3,2,18,0,0,3,8,7,0,0,0.211764706,14,0,0,3,5,6,0,0,0.164705882,2,28,0.071428571,1,0,0,5,0,0,0,5,3,2.990880576,0.165336778,4,15.09874605,0.834663222,18.08962662,-0.669326445,20,5,0.25,2.55,51,7,0.35,3.65,73,3,0.15,2.2,44,6,0.3,3.05,61,0.098039216,0.095890411,0.068181818,0.098360656,96.04166667,424,8,11.7803043,80.661174,0,6.477709652,75.517534,0,0.210597826,0.3125,0.015625,0.213994565,1.484375,0,0.424592391,1.796875,0.109375,166.9245732,1245.27471,1.073725423,418.7233758,0.035294118,0.623529412,0.105882353,0.211764706,0,0.011764706,0.011764706,0.011764706,0,0.023529412,0.254180602,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,4,0,4,32,18,3,5,9,0,0,1,5,2,0,1,0.136363636,2,0,0,0,0,1,0,1,0.03030303,0,9,0,2,0,0,2,0,0,0,5,5,9.347504072,0.445583079,7,11.63063563,0.554416921,20.9781397,-0.108833843,20,4,0.2,2.55,51,5,0.25,3.65,73,1,0.05,2.2,44,5,0.25,3.05,61,0.078431373,0.068493151,0.022727273,0.081967213,88.5,252,8,0.724063182,5.049292,0.008987,0.147244273,0.761095,0,0.21875,0.3125,0.046875,0.059659091,0.171875,0,0.278409091,0.484375,0.0625,26.80349323,110.3642858,2.326214646,478.756095,0.136363636,0.439393939,0.212121212,0.136363636,0.045454545,0.015151515,0,0.060606061,0,0.090909091,0.185606061,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0,5,29,2,4,11,6,0,0,0,5,0,0,1,0.115384615,3,1,0,0,2,0,0,0,0.057692308,0,11,0,0,0,0,1,0,0,0,6,9,21.12389216,0.811154738,4,4.917861856,0.188845262,26.04175402,0.622309476,20,1,0.05,2.55,51,7,0.35,3.65,73,1,0.05,2.2,44,1,0.05,3.05,61,0.019607843,0.095890411,0.022727273,0.016393443,266.9,838,4,9.967461357,45.514959,0,3.386482786,45.553609,0,0.1953125,0.3125,0.015625,0.439174107,1.734375,0,0.634486607,1.765625,0.078125,381.5922041,4588.323671,2.161783656,554.0547244,0.115384615,0.307692308,0.153846154,0.115384615,0.057692308,0.038461538,0,0.173076923,0.038461538,0.115384615,0.183486239,FALSE
4,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,55,0,0,3,12,22,9,9,7,0,0,0,3,3,1,0,0.127272727,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,8,12,37.83631064,0.848687419,3,6.74584032,0.151312581,44.58215096,0.697374838,20,4,0.2,2.55,51,8,0.4,3.65,73,6,0.3,2.2,44,11,0.55,3.05,61,0.078431373,0.109589041,0.136363636,0.180327869,285.8571429,1069,8,22.50714173,75.935,0.003888,7.989477636,73.854659,0,0.222301136,0.3125,0.0625,0.458806818,1.5,0,0.681107955,1.765625,0.0625,399.505303,1470.466271,3.73358959,684.1841089,0.06779661,0.355932203,0.288135593,0.118644068,0.016949153,0.016949153,0,0.033898305,0.016949153,0.152542373,0.091722595,FALSE
14,0,0,0,0,1,2,11,2,0,0,0,0,0,1,1,0.142857143,57,0,0,1,13,27,2,14,2,0,0,0,0,1,0,1,0.035087719,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,1,1,0,1,21,23,59.6163609,0.58845545,33,41.69353586,0.41154455,101.3098968,0.1769109,28,3,0.107142857,1.892857143,53,26,0.928571429,5.392857143,151,1,0.035714286,0.571428571,16,10,0.357142857,3.214285714,90,0.056603774,0.17218543,0.0625,0.111111111,155.3125,580,12,16.48678517,75.12567,0.009923,7.800436389,58.911446,0,0.207465278,0.3125,0,0.176215278,1.5,0,0.383680556,1.8125,0.078125,286.2771512,1643.919215,1.048156864,893.0394698,0.042253521,0.507042254,0.014084507,0.056338028,0.042253521,0.084507042,0,0.056338028,0.042253521,0.197183099,0.168704156,FALSE
2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0.5,119,0,1,8,27,45,10,28,9,0,0,0,2,2,2,3,0.075630252,6,0,0,0,1,0,2,3,0.050420168,0,24,0,0,0,0,4,0,0,0,19,17,44.8300679,0.435506718,30,58.1076505,0.564493282,102.9377184,-0.128986564,28,12,0.428571429,1.892857143,53,20,0.714285714,5.392857143,151,4,0.142857143,0.571428571,16,11,0.392857143,3.214285714,90,0.226415094,0.132450331,0.25,0.122222222,228.7222222,1280,4,7.2447665,78.45797,0.000183,6.40256975,75.036709,0,0.14453125,0.3125,0,0.268229167,0.796875,0,0.412760417,1,0,104.5267861,999,0.17578125,742.0467708,0.115702479,0.280991736,0.20661157,0.082644628,0.033057851,0.024793388,0,0.041322314,0.033057851,0.297520661,0.154589372,FALSE
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,0,0,2,9,34,8,19,11,0,0,0,3,6,0,2,0.152777778,3,0,0,0,1,2,0,0,0.041666667,0,12,0,0,0,0,3,0,0,0,11,14,41.8401881,0.621865328,13,25.44156278,0.378134672,67.28175088,0.243730656,28,6,0.214285714,1.892857143,53,16,0.571428571,5.392857143,151,6,0.214285714,0.571428571,16,12,0.428571429,3.214285714,90,0.113207547,0.105960265,0.375,0.133333333,112.8888889,272,40,12.75457233,89.022329,0,2.964911905,60.974187,0,0.246279762,0.3125,0,0.193452381,1.40625,0,0.439732143,1.71875,0,204.3873813,1344.135108,0.451932192,782.0189532,0.178082192,0.315068493,0.04109589,0.150684932,0.01369863,0.068493151,0,0.082191781,0.095890411,0.232876712,0.152838428,FALSE
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,0,0,6,35,23,22,30,16,0,0,2,4,2,4,4,0.137931034,4,0,0,1,1,0,0,2,0.034482759,1,23,0.043478261,1,0,0,3,0,0,0,1,1,3.783951872,0.786238778,2,1.028774208,0.213761222,4.81272608,0.572477556,28,2,0.071428571,1.892857143,53,2,0.071428571,5.392857143,151,0,0,0.571428571,16,10,0.357142857,3.214285714,90,0.037735849,0.013245033,0,0.111111111,155.1428571,668,10,15.90743296,85.575806,0,6.239902429,87.623439,0,0.251116071,0.3125,0.03125,0.333147321,1.390625,0,0.584263393,1.703125,0.15625,148.1129713,1149.648279,0.237889622,746.5800601,0.085470085,0.452991453,0,0.136752137,0.025641026,0.068376068,0,0.042735043,0.05982906,0.213675214,0.196638655,FALSE
19,0,0,0,2,1,3,13,7,0,0,0,0,0,0,7,0.368421053,68,0,1,0,5,19,8,35,6,0,1,0,1,1,0,3,0.088235294,1,0,0,0,0,0,0,1,0.014705882,0,26,0,1,0,0,3,0,0,1,10,9,19.9636903,0.403511671,14,29.51118669,0.596488329,49.47487699,-0.192976657,28,2,0.071428571,1.892857143,53,11,0.392857143,5.392857143,151,0,0,0.571428571,16,8,0.285714286,3.214285714,90,0.037735849,0.072847682,0,0.088888889,387.2380952,1198,38,8.976559519,79.59425,0,0.704958037,16.840995,0,0.259837963,0.3125,0,0.409722222,1.5,0,0.669560185,1.8125,0.09375,150.7823145,2089.017022,0.283780064,1198.870177,0.034482759,0.436781609,0,0.149425287,0,0.045977011,0,0.08045977,0.034482759,0.252873563,0.195945946,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,6,22,29,20,11,9,0,0,0,3,1,3,2,0.102272727,4,0,0,0,2,0,1,1,0.045454545,1,21,0.047619048,1,0,0,3,0,0,0,19,16,34.34658277,0.479673305,27,37.25753275,0.520326695,71.60411552,-0.040653389,28,5,0.178571429,1.892857143,53,26,0.928571429,5.392857143,151,0,0,0.571428571,16,10,0.357142857,3.214285714,90,0.094339623,0.17218543,0,0.111111111,187.9473684,1238,34,5.742406522,62.841616,0.000322,3.332001391,63.445098,0,0.225543478,0.3125,0.046875,0.256793478,1.5,0,0.482336957,1.8125,0.046875,79.91969715,818.6118113,0.33203125,712.2287112,0.045454545,0.431818182,0,0.102272727,0.056818182,0.011363636,0,0.045454545,0.011363636,0.340909091,0.1015625,TRUE
8,0,0,0,0,4,0,4,2,0,0,0,0,1,0,1,0.25,33,0,0,1,9,9,9,5,10,0,0,1,2,4,3,0,0.303030303,8,0,0,1,2,2,3,0,0.242424242,0,20,0,1,0,0,1,0,0,0,5,6,18.57653942,0.867183613,3,2.845151616,0.132816387,21.42169104,0.734367225,28,11,0.392857143,1.892857143,53,5,0.178571429,5.392857143,151,0,0,0.571428571,16,7,0.25,3.214285714,90,0.20754717,0.033112583,0,0.077777778,195.8823529,1142,2,19.50874836,85.550628,0,9.906542682,81.927746,0,0.185369318,0.3125,0,0.222301136,1.4375,0,0.407670455,1.75,0,929.5454714,11491.70439,0,741.6701917,0.048780488,0.463414634,0,0.292682927,0,0,0,0.12195122,0,0.12195122,0.188073394,FALSE
5,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0.2,70,1,0,3,21,19,19,7,11,1,0,0,3,3,2,2,0.157142857,5,1,0,0,2,0,1,1,0.071428571,0,22,0,1,0,0,3,0,0,2,13,18,51.57549949,0.543435394,20,43.33090531,0.456564606,94.9064048,0.086870788,28,7,0.25,1.892857143,53,13,0.464285714,5.392857143,151,5,0.178571429,0.571428571,16,7,0.25,3.214285714,90,0.132075472,0.086092715,0.3125,0.077777778,135.8666667,486,2,5.105973474,45.132992,0,6.320790316,66.310726,0,0.245065789,0.3125,0.015625,0.336348684,1.5,0,0.581414474,1.8125,0.015625,94.87864013,1128.106418,0,729.7670594,0.026666667,0.333333333,0.013333333,0.16,0.013333333,0.026666667,0,0.093333333,0.093333333,0.266666667,0.1197411,FALSE
3,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0.333333333,118,1,1,4,52,32,12,16,8,0,0,0,1,4,2,1,0.06779661,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,4,0,0,1,14,8,24.4149719,0.240626128,31,77.04937085,0.759373872,101.4643428,-0.518747744,28,4,0.142857143,1.892857143,53,15,0.535714286,5.392857143,151,0,0,0.571428571,16,6,0.214285714,3.214285714,90,0.075471698,0.099337748,0,0.066666667,137.1333333,260,8,4.359444882,67.857426,0,4.498158118,70.488746,0,0.186580882,0.3125,0,0.409007353,1.453125,0,0.595588235,1.765625,0.015625,60.57384601,487.296464,0,630.5855258,0.024793388,0.363636364,0.008264463,0.074380165,0.008264463,0.074380165,0,0.115702479,0.082644628,0.272727273,0.163013699,FALSE
7,0,0,0,1,1,0,5,1,0,0,0,0,0,0,1,0.142857143,67,0,0,0,11,29,16,11,3,0,0,0,0,1,1,1,0.044776119,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,3,0,0,0,16,15,37.4271216,0.474002563,22,41.53262357,0.525997437,78.95974517,-0.051994874,28,1,0.035714286,1.892857143,53,17,0.607142857,5.392857143,151,0,0,0.571428571,16,9,0.321428571,3.214285714,90,0.018867925,0.112582781,0,0.1,297,1246,38,4.494066684,79.885865,0,0.748905737,7.255174,0,0.244243421,0.3125,0.015625,0.142269737,0.53125,0,0.386513158,0.84375,0.015625,43.57078,622.0417474,0,814.730441,0.027027027,0.432432432,0.027027027,0.054054054,0.013513514,0.121621622,0,0.054054054,0.094594595,0.202702703,0.160356347,FALSE
2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,51,0,0,2,16,7,3,23,6,0,0,2,1,1,0,2,0.117647059,2,0,0,0,1,1,0,0,0.039215686,0,13,0,1,0,0,2,0,0,1,21,31,84.70991315,0.664641072,23,42.74220602,0.335358928,127.4521192,0.329282145,25,4,0.16,2.52,63,23,0.92,5.12,128,3,0.12,1.28,32,10,0.4,2.84,71,0.063492063,0.1796875,0.09375,0.14084507,122,328,32,0.896857538,2.810876,0.037082,0.425324308,3.252494,0,0.209134615,0.3125,0,0.266826923,1.5,0,0.475961538,1.8125,0.109375,15.19610013,52.14940823,1.333981231,889.1640729,0.037735849,0.603773585,0.018867925,0.113207547,0,0.018867925,0,0.150943396,0.037735849,0.056603774,0.170068027,FALSE
2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,65,0,0,0,7,27,7,24,11,0,0,0,1,2,4,4,0.169230769,3,0,0,0,1,0,0,2,0.046153846,2,14,0.142857143,1,0,0,2,0,0,0,15,18,35.21904998,0.663959107,12,17.8249547,0.336040893,53.04400468,0.327918214,25,8,0.32,2.52,63,15,0.6,5.12,128,4,0.16,1.28,32,6,0.24,2.84,71,0.126984127,0.1171875,0.125,0.084507042,222.2857143,940,14,0.818562,8.024453,0,2.272255824,36.465187,0,0.210477941,0.3125,0,0.405330882,1.46875,0,0.615808824,1.78125,0.015625,6.466371925,23.15279965,0,864.4427538,0.059701493,0.417910448,0.089552239,0.164179104,0.029850746,0.059701493,0,0.044776119,0.059701493,0.134328358,0.142857143,FALSE
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,107,0,0,1,19,30,12,45,21,0,0,1,6,6,4,4,0.196261682,10,0,0,1,2,3,2,2,0.093457944,1,35,0.028571429,1,1,0,3,0,0,0,24,28,72.4287111,0.751292232,19,23.97679938,0.248707768,96.40551049,0.502584463,25,14,0.56,2.52,63,28,1.12,5.12,128,9,0.36,1.28,32,18,0.72,2.84,71,0.222222222,0.21875,0.28125,0.253521127,139.6666667,620,8,7.961176303,78.517721,0,9.171678424,85.36294,0,0.201231061,0.3125,0.015625,0.322916667,1.5,0,0.524147727,1.796875,0.015625,182.7342978,2299.374376,0,873.1660323,0,0.435185185,0.018518519,0.194444444,0.027777778,0.009259259,0,0.092592593,0,0.222222222,0.179357022,FALSE
3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,76,0,0,6,11,26,13,20,12,0,0,2,0,2,2,6,0.157894737,3,0,0,2,0,0,0,1,0.039473684,1,23,0.043478261,0,0,0,1,0,1,0,10,12,19.1391833,0.616305517,15,11.91551726,0.383694483,31.05470056,0.232611035,25,8,0.32,2.52,63,11,0.44,5.12,128,1,0.04,1.28,32,3,0.12,2.84,71,0.126984127,0.0859375,0.03125,0.042253521,358.7777778,1280,4,3.66196319,68.848449,0,0.179070476,0.781789,0,0.177827381,0.3125,0,0.265625,1.4375,0,0.443452381,1.703125,0,120.9507403,1203.936817,0.17578125,863.1472172,0.012658228,0.46835443,0.088607595,0.151898734,0,0.012658228,0,0.037974684,0.012658228,0.227848101,0.193548387,FALSE
3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,94,0,0,1,8,29,24,32,11,0,0,1,2,1,3,4,0.117021277,5,0,0,1,0,1,2,1,0.053191489,0,21,0,1,0,0,4,1,1,1,12,7,18.6628321,0.490246386,18,19.40543854,0.509753614,38.06827063,-0.019507228,25,7,0.28,2.52,63,13,0.52,5.12,128,7,0.28,1.28,32,12,0.48,2.84,71,0.111111111,0.1015625,0.21875,0.169014085,207,1264,10,8.692308235,82.164065,0,9.539035941,80.907705,0,0.224264706,0.3125,0,0.276654412,1.421875,0,0.500919118,1.734375,0.171875,310.5187585,2090.072958,2.058584814,892.7625496,0.010309278,0.515463918,0.164948454,0.113402062,0,0,0,0.051546392,0.020618557,0.134020619,0.218421053,FALSE
2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,67,0,2,1,17,24,6,17,9,0,0,0,4,1,2,2,0.134328358,8,0,0,0,4,1,2,1,0.119402985,0,14,0,0,0,0,4,1,0,0,10,8,25.5435753,0.416003367,15,35.85875293,0.583996633,61.40232822,-0.167993266,25,2,0.08,2.52,63,11,0.44,5.12,128,1,0.04,1.28,32,3,0.12,2.84,71,0.031746032,0.0859375,0.03125,0.042253521,91.27272727,328,12,8.040493111,76.716011,0,6.633256611,65.281947,0,0.190104167,0.3125,0.015625,0.126736111,1.09375,0,0.316840278,1.25,0.015625,149.5222243,1151.152624,0,770.0564103,0.115942029,0.405797101,0.15942029,0.130434783,0,0.043478261,0,0.057971014,0.028985507,0.173913043,0.241666667,FALSE
